id_city,hotel_name,url,score,text,lat_hotel,lon_hotel,cities,latitude,longitude,temp,rain,weather
0,Au Mont Chez Nous Jaccuzi et Sauna,https://www.booking.com/hotel/fr/26-route-de-la-rive-ardevon.fr.html?aid=304142&label=gen173bo-1DCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgC_uHgngbAAgHSAiQwMDQ1MmQ3MC00MmUzLTQ4YmItOGY5Zi1iNzE5MDhjYzRmNTjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cc3b943f900000e5&srepoch=1675112703&from=searchresults#hotelTmpl,9.2,"La Résidence Fleurdumont vous propose un hébergement accueillant volontiers les animaux domestiques. Il est situé à Beauvoir, à 4,4 km de l’abbaye du Mont-Saint-Michel. ",48.6134553,-1.4858723,Mont Saint Michel,48.6359541,-1.511459954959514,5.0,0.0,Fog
1,Le PETIT SILLON - Joli T2 rénové - VUE MER - 1 place de parking,https://www.booking.com/hotel/fr/le-petit-sillon-joli-t2-renove-vue-mer-1-place-de-parking.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YA2hNiAEBmAENuAEYyAEM2AED6AEB-AEDiAIBmAICqAIEuAKA4uCeBsACAdICJGJkYzQxYzMwLTdhODktNGYwZC1hZmY2LTZiYTcwYThiY2NhZtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9c1c94405b6a0156&srepoch=1675112705&from_beach_sr=1&from=searchresults#hotelTmpl,8.2,"Situé à Saint-Malo, à seulement 1 km de la plage du Sillon, l'établissement Le Bigorneau, beach at 20m and free private carpark propose des hébergements avec vue sur la ville. ",48.654751,-2.006933,St Malo,48.649518,-2.0260409,5.1,0.0,Cloudly
3,Sweet Home - Chic & Cosy - 4 pers,https://www.booking.com/hotel/fr/sweet-home-chic-amp-cosy-4-pers.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF9sZSBoYXZyZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCgeLgngbAAgHSAiQ1ODI2MzIzNy1mNDdhLTRlMDUtYjg3Zi0zMTc2ZjYxNjY1ZmLYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=f0f194407065024b&srepoch=1675112707&from_beach_sr=1&from=searchresults#hotelTmpl,8.8,"Le Cocon Perret - Plage du Havre - Design & Moderne est situé au Havre, dans le quartier de Perret, à 1,2 km de la plage du Havre, à 400 mètres de l'église Saint-Joseph et à 800 mètres du Volcan. ",49.4982218,0.1215558,Le Havre,49.4938975,0.1079732,5.5,0.0,Cloudly
4,Appartement place du vieux marché,https://www.booking.com/hotel/fr/appartement-place-du-vieux-marche.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9yb3VlbkgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCguLgngbAAgHSAiRiOWVlYTA2NC05YmFkLTRhMWYtOGEzZC1mNDA4Zjg1NDRmMjnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a53d944119760033&srepoch=1675112708&from=searchresults#hotelTmpl,9.3,"Situé à Rouen, en Haute-Normandie, à proximité de la cathédrale Notre-Dame et de la gare de Rouen Rive Droite, l'Appartements Up & Down by Beds76 propose des hébergements avec connexion Wi-Fi et...",49.4428999,1.087377,Rouen,49.4404591,1.0939658,4.2,0.0,Cloudly
1,Duplex Saint Malo Saint Servan plage à 100m Intra Muros à 7min à pied,https://www.booking.com/hotel/fr/duplex-saint-malo-saint-servan-plage-a-100m-intra-muros-a-7min-a-pied.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YA2hNiAEBmAENuAEYyAEM2AED6AEB-AEDiAIBmAICqAIEuAKA4uCeBsACAdICJGJkYzQxYzMwLTdhODktNGYwZC1hZmY2LTZiYTcwYThiY2NhZtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9c1c94405b6a0156&srepoch=1675112705&from_beach_sr=1&from=searchresults#hotelTmpl,9.3,"Doté d'une connexion Wi-Fi gratuite, le Rance solidor ter est situé dans le centre de Saint-Malo, à moins de 300 mètres de la plage des Bas-Sablons et à 1,5 km de la plage des Fours à Chaux. ",48.64093233,-2.01799012,St Malo,48.649518,-2.0260409,5.1,0.0,Cloudly
4,Jasmin,https://www.booking.com/hotel/fr/jasmin-rouen.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9yb3VlbkgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCguLgngbAAgHSAiRiOWVlYTA2NC05YmFkLTRhMWYtOGEzZC1mNDA4Zjg1NDRmMjnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a53d944119760033&srepoch=1675112708&from=searchresults#hotelTmpl,9.1,Hyper centre - Wifi - Sauna GLAMOUR CHIC ROUEN est idéalement situé dans le centre de Rouen et dispose d'une terrasse. ,49.43168484,1.08609305,Rouen,49.4404591,1.0939658,4.2,0.0,Cloudly
6,Perle de la somme - Parking - Gare - Amiens - vue,https://www.booking.com/hotel/fr/perle-de-la-somme.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hbWllbnNIDVgDaE2IAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGYAgKoAgS4AoPi4J4GwAIB0gIkYzNlMDE5NjktMGNiZi00MGI0LTkxYTAtYWVkMzhjYTBkMWVh2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=f25c9441c3470241&srepoch=1675112708&from=searchresults#hotelTmpl,9.4,"L'AMIENS: Hyper centre est situé à Amiens, à 600 mètres de la gare, à 4,1 km du Zénith et à 1,2 km du parc des jardins flottants. ",49.898807,2.313438,Amiens,49.8941708,2.2956951,3.7,0.0,Cloudly
7,Appart' Grand'Place,https://www.booking.com/hotel/fr/appart-39-grand-39-place.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgChOLgngbAAgHSAiQ4NWM2Njc2Zi03NjhmLTQyYTUtYjdmNS0xYWVkNWNmMDAyN2bYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b46d944299170034&srepoch=1675112709&from=searchresults#hotelTmpl,7.8,"L'Hotel Chagnot est situé dans le centre-ville de Lille, juste en face de la gare de Lille-Flandres et à 10 minutes à pied de la gare de Lille-Europe. ",50.6358375,3.0641362,Lille,50.6365654,3.0635282,3.4,0.0,Cloudly
8,Carré or au pied de la Cathédrale,https://www.booking.com/hotel/fr/carre-or-au-pied-de-la-cathedrale-strasbourg1.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEYyAEM2AED6AEB-AEDiAIBmAICqAIEuAKE4uCeBsACAdICJGFmNDQ0ODRjLWU2MjgtNGQ2Ni05MWZkLWFkYTU0Yzc2YTEwNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=52529442baa10019&srepoch=1675112709&from=searchresults#hotelTmpl,7.7,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Carré or au pied de la Cathédrale est un hébergement situé en plein cœur de Strasbourg, à seulement 200 mètres du musée...",48.5814434,7.7496212,Strasbourg,48.584614,7.7507127,2.4,0.1,Rain
9,Gite Du Rittersberg,https://www.booking.com/hotel/fr/gite-du-rittersberg.fr.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAENuAEYyAEM2AED6AEB-AEDiAIBmAICqAIEuAKF4uCeBsACAdICJDdkNzU5Y2E4LWY0ODktNDMwZi04Mzg2LTFmYjk3Mjc3OGQxNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8c4f944278e002bd&srepoch=1675112710&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,"Offrant une vue sur la montagne, le Gîte ""Au Vigneron"" propose un hébergement avec une terrasse et une machine à café, à environ 20 km du château du Haut Koenigsbourg. ",48.28966766,7.42188852,Chateau du Haut Koenigsbourg,48.249489800000006,7.34429620253195,-1.1,0.8,Cloudly
9,Le Grasberg,https://www.booking.com/hotel/fr/le-grasberg-bergheim.fr.html?aid=304142&label=gen173bo-1DCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAENuAEYyAEM2AED6AEB-AEDiAIBmAICqAIEuAKF4uCeBsACAdICJDdkNzU5Y2E4LWY0ODktNDMwZi04Mzg2LTFmYjk3Mjc3OGQxNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=8c4f944278e002bd&srepoch=1675112710&from=searchresults#hotelTmpl,9.5,"L'établissement Chez René propose un service de prêt de vélos à Ammerschwihr, à 8,3 km de la Maison des Têtes, à 8,8 km de Colmar Expo et de la collégiale Saint-Martin. ",48.2071024,7.3573678,Chateau du Haut Koenigsbourg,48.249489800000006,7.34429620253195,-1.1,0.8,Cloudly
11,L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgDaE2IAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGYAgKoAgS4Aobi4J4GwAIB0gIkZTQ1NWQwZmItMzg2Mi00OTY3LWJjOTItMjEzNTZhOTIxNTFm2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6aa49443f81b0222&srepoch=1675112711&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,"Offrant une vue sur la ville, La Grange de Madeleine est un hébergement situé à Eguisheim, à 6,9 km de la Maison des Têtes et à 7,4 km de la collégiale Saint-Martin. ",48.04242043,7.30631925,Eguisheim,48.0447968,7.3079618,2.6,0.2,Cloudly
12,Fontaine ALODICE,https://www.booking.com/hotel/fr/fontaine-alodice.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgChuLgngbAAgHSAiQ0NmZmYjU5OC00MWIyLTQxOTQtOGQ1My1hZmVjNWEyZDBkYjfYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d12f944314de0a10&srepoch=1675112711&from=searchresults#hotelTmpl,8.7,"Studio style loft, industriel. 5 minutes du centre is situated in Besançon, 500 metres from Besancon Viotte Train Station, less than 1 km from Besançon-Mouillère train station, and 5.4 km from...",47.25041811,6.0107984,Besancon,47.2380222,6.0243622,2.1,0.2,Rain
13,RESIDENCE MELINDA,https://www.booking.com/hotel/fr/residence-melinda.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9kaWpvbkgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgChuLgngbAAgHSAiRkZjY5MzZjNS1iMGFlLTRiMzgtYjM4NS03MzJjNGQ1YjVmZTfYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1a9f9443671401a4&srepoch=1675112711&from=searchresults#hotelTmpl,10.0,"Située à 1,2 km de la station de tramway Universite, la RESIDENCE MELINDA propose un jardin, une terrasse ainsi que des hébergements avec balcon et connexion Wi-Fi gratuite. ",47.3089002,5.0792805,Dijon,47.3215806,5.0414701,2.2,0.1,Cloudly
14,Le 56,https://www.booking.com/hotel/fr/le-56-annecy.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9hbm5lY3lIDVgDaE2IAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGYAgKoAgS4Aofi4J4GwAIB0gIkYjJmMzc0MzktYjE4Yi00ZGFkLWJkODQtNGM0MWM5NzQ1YzBj2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=eeac9443f8f10239&srepoch=1675112712&from=searchresults#hotelTmpl,9.0,"Situé au cœur d'Annecy, l'établissement Une escapade au cœur d'Annecy offre une vue sur la ville depuis son balcon. ",45.91650748,6.12502508,Annecy,45.8992348,6.1288847,0.6,0.0,Fog
15,Hôtel d’Angleterre Grenoble Hyper-Centre,https://www.booking.com/hotel/fr/tiangleterre.fr.html?aid=304142&label=gen173bo-1DCAQoggJCD3NlYXJjaF9ncmVub2JsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCh-LgngbAAgHSAiQ4YjFlN2RkOS00ZmUzLTQ1NzItYWE5MC1jZmY2OTdmMTdkZTHYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d08f94439212020e&srepoch=1675112712&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.4,"L'Appartéa Grenoble Alpexpo est situé à 400 mètres du parc des expositions SAEM Alpexpo, en face de l'arrêt de tramway Grand'Place. ",45.18920402,5.72537228,Grenoble,45.1875602,5.7357819,2.8,0.0,Cloudly
34,"Appartement La Rochelle, 2 pièces, 4 personnes - FR-1-246-532",https://www.booking.com/hotel/fr/apartment-4-personnes-porte-oceane.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,3.0,"Situé dans le centre de La Rochelle, à 1,7 km de Concurrence et à 1,3 km de la gare, l'APPARTEMENT DE CARACTÈRE AVEC TERRASSE. Une connexion Wi-Fi est disponible gratuitement. ",46.139579,-1.156383,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,Superbe DUPLEX de 70m2 avec 2 CHAMBRES en HYPER CENTRE au CALME sur COUR classé 3 ETOILES avec PARKING en option,https://www.booking.com/hotel/fr/superbe-t3-de-70m2-en-duplex-et-en-hyper-centre-marche-au-calme.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.4,"Wonderful house with a nice terrasse - La Rochelle - Welkeys in La Rochelle provides accommodation with free WiFi, 3.5 km from La Rochelle Train Station, 4.5 km from L'Espace Encan and 4.9 km from...",46.1627504,-1.1492281,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,"Le charmant de Rompsay, Familial & Moderne",https://www.booking.com/hotel/fr/le-charmant-de-rompsay-familial-amp-moderne.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.7,"Chambre rochelaise is located in La Rochelle, 400 metres from Concurrence, 3.5 km from La Rochelle Train Station, as well as 4.4 km from L'Espace Encan. ",46.161123,-1.138062,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,"Appartement La Rochelle, 1 pièce, 2 personnes - FR-1-246-303",https://www.booking.com/hotel/fr/apartment-cap-239-la-rochelle.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,8.0,"Idéalement situé dans le centre de La Rochelle, l'établissement Les Apparts de Charly-Le Duplex du Marché dispose d'une terrasse. ",46.141279,-1.165398,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,Le Petit Caillebotis,https://www.booking.com/hotel/fr/le-petit-caillebotis.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,"Offrant une vue sur son jardin, l'établissement Chambres d'hôtes Le Clos Bleu est situé à La Rochelle. Il propose une terrasse, un salon commun et une piscine extérieure ouverte en saison. ",46.14290841,-1.1562988,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,"Maison La Rochelle, 4 pièces, 6 personnes - FR-1-246-602",https://www.booking.com/hotel/fr/maison-la-rochelle-4-pieces-6-personnes-fr-1-246-602.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,8.0,"L'Appartement La Rochelle, 2 pièces, 4 personnes - FR-1-246-532 est situé à La Rochelle, à 1,5 km des Minimes, à 1,9 km de l'Espace Encan et à 2,2 km de la gare. ",46.158059,-1.162102,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,Superbe appartement avec terrasse en centre ville,https://www.booking.com/hotel/fr/1ere-victoire.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,8.5,"L'Appartement La Rochelle, 1 pièce, 2 personnes - FR-1-246-303 est situé à La Rochelle, à 1,9 km de l'Espace Encan, à 2,7 km de la gare et à 3,3 km du parc des expositions. ",46.162735,-1.152214,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,"Appartement La Rochelle, 2 pièces, 4 personnes - FR-1-246-627",https://www.booking.com/hotel/fr/appartement-la-rochelle-2-pieces-4-personnes-fr-1-246-627.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,9.0,"La Maison La Rochelle, 4 pièces, 6 personnes - FR-1-246-602 est située à La Rochelle, à 1,9 km de l'Espace Encan, à 4,3 km du parc des expositions et à 800 mètres de la Grosse Horloge. ",46.141324,-1.163975,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,- Le petit Rochelais -Calme&Cosy- Wifi-Netflix,https://www.booking.com/hotel/fr/le-petit-rochelais-wifi-cosy-calme-renove.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.8,"Doté d'un jardin et d'une terrasse avec barbecue, le Superbe appartement avec terrasse en centre ville est situé dans le centre de La Rochelle, à 1,3 km de Concurrence. ",46.1591162,-1.1503594,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,La Maison du Gardien,https://www.booking.com/hotel/fr/la-maison-du-gardien-la-rochelle.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,"L'Appartement La Rochelle, 2 pièces, 4 personnes - FR-1-246-627 est situé à La Rochelle, à 1,8 km de l'Espace Encan, à 2,5 km de la gare et à 3,1 km du parc des expositions. ",46.157334,-1.1707,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,Appartement neuf au cœur de La Rochelle,https://www.booking.com/hotel/fr/appartement-neuf-au-coeur-de-la-rochelle-la-rochelle.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,10.0,"Doté d'une connexion Wi-Fi gratuite, l'Appartement neuf au cœur de La Rochelle est situé dans le centre de La Rochelle, à moins de 700 mètres de Concurrence et à 2,9 km de la plage du Roux. ",46.1582003,-1.1545399,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,"Le Fleuriau T3 Prestige & Cour Privée, Hypercentre",https://www.booking.com/hotel/fr/le-fleuriau-t3-prestige-cour-privee-hypercentre.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,8.8,"Le Fleuriau T3 Prestige & Cour Privée, Hypercentre bénéficie d'un emplacement idéal dans le centre de La Rochelle et possède un casino. Vous bénéficierez d'une connexion Wi-Fi gratuite. ",46.16142426,-1.15093653,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
34,LA ROCHELAISE : Appartement calme & somptueux dans l'hyper centre.,https://www.booking.com/hotel/fr/la-rochelaise-appartement-calme-amp-somptueux-dans-l-hyper-centre.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBGMgBDNgBA-gBAfgBA4gCAZgCAqgCBLgCiOLgngbAAgHSAiRiZGNiYWY1YS03YzE1LTQ4MmUtOTU5ZS0yMzBlMDQ3YjE4MjjYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c29594433e8300a2&srepoch=1675112713&from=searchresults#hotelTmpl,9.7,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'établissement LA ROCHELAISE : Appartement calme & somptueux dans l'hyper centre. ",46.1597725,-1.1504277,La Rochelle,46.1591126,-1.1520434,3.8,0.0,Cloudly
